time,lightbar,airspeed,gearboxMode,reverse,accYSmooth,4ws,steeringUnassisted,airflowspeed,trip,parkingbrake_input,parking,abs,hazard,lowpressure,hasABS,lowhighbeam,steering_input,highbeam,lowhighbeam_signal_R,lowhighbeam_signal_L,hPatternAxisY,hPatternAxisX,brake,throttle,highbeam_wigwag_R,highbeam_wigwag_L,reverse_wigwag_R,reverse_wigwag_L,engineRunning,freezeState,brakelight_signal_R,auto_p,auto_r,steering,auto_d,auto_1,auto_2,minGearIndex,maxGearIndex,brakelight_signal_L,smoothShiftLogicAV,lowfuel,parkingbrake,running,oil,maxrpm,idlerpm,gearModeIndex,gear,lowbeam,fuel,auto_n,ignition,rpm,turnsignal,accXSmooth,nop,clutch,rpmspin,boost,boostMax,odometer,lights,clutch_input,brake_input,throttle_input,wheelspeed,accZSmooth,altitude,horn,abs_active,avg_wheel_av,brake_lights,check_engine,clutch_ratio,engine_load,engine_throttle,exhaust_flow,fog_lights,fuel_volume,fuel_capacity,gear_a,gear_index,gear_m,hazard_signal,is_shifting,headlights,oil_temperature,radiator_fan_spin,rpm_tacho,signal_l,left_signal,signal_r,right_signal,water_temperature
0.33486767578125,0.0,0.0001593300515207007,arcade,0.0,0.0005445134310905848,0.0,0.0,0.0001186084229356609,9.240859558797519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0007449118537139418,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998552499255419,0.0,True,677.6378517647524,0.0,6.75047647041192e-05,0.0,1.0,349.5924125042174,0.0,0.0,9.240859558797519,0.0,0.0,0.0,0.0,8.731823867608903e-06,-9.808182723590965,120.24429962237659,0.0,0.0,3.361014387337491e-05,1.0,False,0.0,0.3951859933293919,0.0,0.39243077295606227,0.0,49.992762496277095,50.0,0.0,1.0,1.0,False,False,0.0,81.05058773670989,0.0,674.4686986814662,0.0,False,0.0,False,80.25548225278754
0.3678701171875,0.0,0.00016600859256953087,arcade,0.0,0.0012832300494953581,0.0,0.0,0.00011529268389126284,9.240864106345626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0010710917430462735,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998551394078802,0.0,True,677.6504701778014,0.0,-3.450006630461543e-05,0.0,1.0,12.29328110380169,0.0,0.0,9.240864106345626,0.0,0.0,0.0,0.0,7.784076295899038e-05,-9.808707711250173,120.2442998663583,0.0,0.0,0.0002770686987787485,1.0,False,0.0,0.39380785121934764,0.0,0.3933102695975494,0.0,49.99275697039401,50.0,0.0,1.0,1.0,False,False,0.0,81.05086295911465,0.0,677.6378517647524,0.0,False,0.0,False,80.25553426448104
0.39921533203125,0.0,0.00015162429178666763,arcade,0.0,0.0007318365145243898,0.0,0.0,0.00010237839417528173,9.240867802887333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.00106852909216023,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998550338024511,0.0,True,674.4703043578361,0.0,0.000507260328573447,0.0,1.0,35.33339834197152,0.0,0.0,9.240867802887333,0.0,0.0,0.0,0.0,3.598784846405316e-05,-9.807901108966618,120.24430006154367,0.0,0.0,-0.00011410887964302674,1.0,False,0.0,0.39327389675269064,0.0,0.3951859933293919,0.0,49.99275169012256,50.0,0.0,1.0,1.0,False,False,0.0,81.05108600328417,0.0,677.6504701778014,0.0,False,0.0,False,80.25561827512419
0.433638671875,0.0,0.00015979364388676339,arcade,0.0,-0.0009158142304028233,0.0,0.0,0.00010905606528740971,9.240871333575814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0014498096095634054,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998549324042224,0.0,True,671.1742557067591,0.0,0.0007755401252471888,0.0,1.0,57.9281541007809,0.0,0.0,9.240871333575814,0.0,0.0,0.0,0.0,0.0001504156057837302,-9.807379794997338,120.24430021769197,0.0,0.0,-0.0005008954722143244,1.0,False,0.0,0.39425710240752765,0.0,0.39380785121934764,0.0,49.99274662021112,50.0,0.0,1.0,1.0,False,False,0.0,81.05124189128202,0.0,674.4703043578361,0.0,False,0.0,False,80.25570105667842
0.4661357421875,0.0,0.0001368904773685744,arcade,0.0,-0.0010070464741378318,0.0,0.0,0.00010365851475435599,9.240874357707597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0013711151579134258,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998548302632217,0.0,True,667.933738923041,0.0,0.0009429002248361555,0.0,1.0,80.41249222702878,0.0,0.0,9.240874357707597,0.0,0.0,0.0,0.0,7.27635132618175e-05,-9.807670354883093,120.24430034261061,0.0,0.0,-0.00023544761643279344,1.0,False,0.0,0.3955660417802263,0.0,0.39327389675269064,0.0,49.992741513161086,50.0,0.0,1.0,1.0,False,False,0.0,81.05148826727448,0.0,671.1742557067591,0.0,False,0.0,False,80.2557552003495
0.5010546875,0.0,0.0001535571497505261,arcade,0.0,-0.00179338578246818,0.0,0.0,8.960346261330739e-05,9.240877784797608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0007551969866826212,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998547302719747,0.0,True,664.6896257252181,0.0,0.0007318394195779504,0.0,1.0,102.788273038318,0.0,0.0,9.240877784797608,0.0,0.0,0.0,0.0,8.234449410333574e-05,-9.808387414168712,120.24430044254552,0.0,0.0,0.00026400177375762723,1.0,False,0.0,0.39649643524721934,0.0,0.39425710240752765,0.0,49.992736513598736,50.0,0.0,1.0,1.0,False,False,0.0,81.05165973938969,0.0,667.933738923041,0.0,False,0.0,False,80.2558009075958
0.532984130859375,0.0,0.0001763379722825222,arcade,0.0,-0.0016983387263629988,0.0,0.0,9.494665939733645e-05,9.240881013985167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0005038544911993336,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998546309535977,0.0,True,667.8134554263115,0.0,0.0009017263796912703,0.0,1.0,125.38772154115168,0.0,0.0,9.240881013985167,0.0,0.0,0.0,0.0,0.00023760073445140955,-9.8073470273889,120.24429899661455,0.0,0.0,0.0007802443360560574,1.0,False,0.0,0.3983411505612266,0.0,0.3955660417802263,0.0,49.99273154767989,50.0,0.0,1.0,1.0,False,False,0.0,81.05181256408203,0.0,664.6896257252181,0.0,False,0.0,False,80.25583328651254
0.56764306640625,0.0,0.0001866796366398013,arcade,0.0,-0.0015623125472673362,0.0,0.0,9.5482431079915e-05,9.240884195835346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0001561446148659246,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998545242676857,0.0,True,671.1022057387303,0.0,0.0009824257614743821,0.0,1.0,147.7594728552001,0.0,0.0,9.240884195835346,0.0,0.0,0.0,0.0,6.520398529980264e-05,-9.808910814173409,120.24429936574867,0.0,0.0,0.00021964023653708864,1.0,False,0.0,0.3970167304922681,0.0,0.39649643524721934,0.0,49.99272621338429,50.0,0.0,1.0,1.0,False,False,0.0,81.05192061131649,0.0,667.8134554263115,0.0,False,0.0,False,80.25585531812521
0.601564697265625,0.0,0.00015753402924344127,arcade,0.0,-0.0010312851957992026,0.0,0.0,8.699171319362873e-05,9.240888295806844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0005403226373137929,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998544151356792,0.0,True,674.3413156570272,0.0,0.0005664111542928149,0.0,1.0,170.2413973074589,0.0,0.0,9.240888295806844,0.0,0.0,0.0,0.0,0.00011502513964811107,-9.808630663164044,120.24429966105598,0.0,0.0,0.00038321112651829026,1.0,False,0.0,0.39619598820097407,0.0,0.3983411505612266,0.0,49.99272075678396,50.0,0.0,1.0,1.0,False,False,0.0,81.05215656224821,0.0,671.1022057387303,0.0,False,0.0,False,80.2559009883791
0.6337841796875,0.0,0.00015991571193704155,arcade,0.0,-0.00015545607127402574,0.0,0.0,7.809837419812513e-05,9.240892012650754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0006915492276835585,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998543068379602,0.0,True,671.2231906355184,0.0,0.0007990628934157762,0.0,1.0,192.83183194468356,0.0,0.0,9.240892012650754,0.0,0.0,0.0,0.0,3.715291447758507e-05,-9.808295940763148,120.24429989730181,0.0,0.0,0.0001222757709911093,1.0,False,0.0,0.3942526382971119,0.0,0.3970167304922681,0.0,49.99271534189801,50.0,0.0,1.0,1.0,False,False,0.0,81.05235477371959,0.0,674.3413156570272,0.0,False,0.0,False,80.25597786355216
0.667125244140625,0.0,0.00015605669813438324,arcade,0.0,0.0002521492712316436,0.0,0.0,7.258295703012826e-05,9.240895756794338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0010102762165443034,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998542060285336,0.0,True,667.9808373042223,0.0,0.00015982294865170613,0.0,1.0,215.3178093910857,0.0,0.0,9.240895756794338,0.0,0.0,0.0,0.0,2.929129483112306e-05,-9.807995634649728,120.24430008629848,0.0,0.0,8.997650365927257e-05,1.0,False,0.0,0.39560391988587507,0.0,0.39619598820097407,0.0,49.992710301426676,50.0,0.0,1.0,1.0,False,False,0.0,81.05254412720677,0.0,671.2231906355184,0.0,False,0.0,False,80.25607130565574
0.702450439453125,0.0,0.00015544777138790493,arcade,0.0,0.001190529938956751,0.0,0.0,7.625416272857677e-05,9.240899001033737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0008684229837322575,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998541060276805,0.0,True,671.1018396116101,0.0,0.00010599432349608359,0.0,1.0,237.6951679981838,0.0,0.0,9.240899001033737,0.0,0.0,0.0,0.0,0.0002379323988365045,-9.807660527412567,120.2442987116169,0.0,0.0,-0.0007778737654007273,1.0,False,0.0,0.3970250956762896,0.0,0.3942526382971119,0.0,49.99270530138403,50.0,0.0,1.0,1.0,False,False,0.0,81.0527147975736,0.0,667.9808373042223,0.0,False,0.0,False,80.25613883653413
0.73293310546875,0.0,0.00017429515730536287,arcade,0.0,0.0010348504580771488,0.0,0.0,7.773486474353807e-05,9.240901792676937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0007867907176544293,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998539985935946,0.0,True,674.3413083829129,0.0,-0.0003716226925025114,0.0,1.0,260.17708018518374,0.0,0.0,9.240901792676937,0.0,0.0,0.0,0.0,0.00013577473571391112,-9.808530356123944,120.24429913775056,0.0,0.0,0.00044863195944344625,1.0,False,0.0,0.39619615299650435,0.0,0.39560391988587507,0.0,49.99269992967973,50.0,0.0,1.0,1.0,False,False,0.0,81.05289383918411,0.0,671.1018396116101,0.0,False,0.0,False,80.25618659667983
0.76899267578125,0.0,0.00015244309479188343,arcade,0.0,0.0006747170908758381,0.0,0.0,7.354658640478355e-05,9.240905620138609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0005109766928351161,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998538902953695,0.0,True,677.583970438998,0.0,-2.698879168177578e-05,0.0,1.0,283.1046859162129,0.0,0.0,9.240905620138609,0.0,0.0,0.0,0.0,8.309531768108081e-06,-9.808484607983416,120.24429947865748,0.0,0.0,-1.8028784324997105e-05,1.0,False,0.0,0.3953017321971359,0.0,0.3970250956762896,0.0,49.99269451476847,50.0,0.0,1.0,1.0,False,False,0.0,81.05309099666574,0.0,674.3413083829129,0.0,False,0.0,False,80.25625814397958
0.801635986328125,0.0,0.00013881356229673462,arcade,0.0,-7.613877806315829e-05,0.0,0.0,6.90097607259608e-05,9.240909651077326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.000524146301076938,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.999853781282959,0.0,True,680.878428264796,0.0,0.00038653494591957163,0.0,1.0,305.80374949133943,0.0,0.0,9.240909651077326,0.0,0.0,0.0,0.0,5.191364962311946e-05,-9.808089225610283,120.24429975138301,0.0,0.0,-0.00018076458218274638,1.0,False,0.0,0.39434631437032164,0.0,0.39619615299650435,0.0,49.992689064147946,50.0,0.0,1.0,1.0,False,False,0.0,81.05325298138813,0.0,677.583970438998,0.0,False,0.0,False,80.25634977392366
0.83565869140625,0.0,0.00013297887623649722,arcade,0.0,0.0005133608785810967,0.0,0.0,8.142463509883486e-05,9.240912884079261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0005689562023674779,False,0.0,True,0.0,6300.0,700.0,0.0,1.0,0.0,0.9998536698913633,0.0,True,677.7631214394568,0.0,0.0001663938992082816,0.0,1.0,328.61317740637935,0.0,0.0,9.240912884079261,0.0,0.0,0.0,0.0,0.0001794361349506401,-9.808270387072666,120.24430149544234,0.0,0.0,0.0006065589732315857,1.0,False,0.0,0.39237216187688306,0.0,0.3953017321971359,0.0,49.99268349456817,50.0,0.0,1.0,1.0,False,False,0.0,81.0535435552575,0.0,680.878428264796,0.0,False,0.0,False,80.25644857592916
