time,lightbar,airspeed,freezeState,gearboxMode,reverse,accYSmooth,4ws,steeringUnassisted,airflowspeed,trip,parkingbrake_input,parking,abs,hazard,lowpressure,hasABS,lowhighbeam,steering_input,highbeam,lowhighbeam_signal_R,lowhighbeam_signal_L,hPatternAxisY,hPatternAxisX,odometer,brake,throttle,highbeam_wigwag_R,highbeam_wigwag_L,reverse_wigwag_R,reverse_wigwag_L,lowfuel,auto_p,auto_r,auto_n,auto_d,auto_1,auto_2,minGearIndex,maxGearIndex,brakelight_signal_L,brakelight_signal_R,smoothShiftLogicAV,engineRunning,running,steering,oil,maxrpm,idlerpm,gearModeIndex,gear,throttle_input,fuel,ignition,rpm,parkingbrake,accXSmooth,clutch,rpmspin,boost,boostMax,lowbeam,lights,turnsignal,altitude,clutch_input,brake_input,wheelspeed,nop,accZSmooth,horn,abs_active,avg_wheel_av,brake_lights,check_engine,clutch_ratio,engine_load,engine_throttle,exhaust_flow,fog_lights,fuel_volume,fuel_capacity,gear_a,gear_index,gear_m,hazard_signal,is_shifting,headlights,oil_temperature,radiator_fan_spin,rpm_tacho,signal_l,left_signal,signal_r,right_signal,water_temperature
0.33443359375,0.0,0.0340899517721323,False,realistic,0.0,0.006380079413288082,0.0,0.0,0.03391532445572691,264.83696650460683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.83696650460683,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.49576814531741176,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991761092106698,True,664.8213335161762,0.0,-0.00622505164816844,0.0,92.43593048490413,0.0,0.0,0.0,0.0,0.0,118.14392519222238,0.0,0.0,0.034494362492060865,0.0,-9.798279664299942,0.0,0.0,-0.11415041796863079,0.0,False,1.0,0.4063425079879075,0.0,0.4073391043369201,0.0,49.95880546053349,50.0,0.0,0.0,0.0,False,False,0.0,84.05286270338232,0.0,668.0845255277093,0.0,False,0.0,False,82.15867032466483
0.365889892578125,0.0,0.034442153569967576,False,realistic,0.0,0.010578450757606961,0.0,0.0,0.03415898482698502,264.838095490973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.838095490973,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.49330523972731877,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991760079235438,True,661.5901937878425,0.0,-0.006628215582269332,0.0,114.70744571246618,0.0,0.0,0.0,0.0,0.0,118.14398994625837,0.0,0.0,0.035503899492565286,0.0,-9.799342885332774,0.0,0.0,-0.11749739572405815,0.0,False,1.0,0.40708049800170854,0.0,0.40442977029862354,0.0,49.95880039617719,50.0,0.0,0.0,0.0,False,False,0.0,84.05054170961303,0.0,664.8213335161762,0.0,False,0.0,False,82.15827982574234
0.401669921875,0.0,0.03482892721645914,False,realistic,0.0,0.01281018504336353,0.0,0.0,0.03451125075974704,264.83922979230033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.83922979230033,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.4925385846643231,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991759073155141,True,664.6464056032228,0.0,-0.005133012622274582,0.0,136.87071775643278,0.0,0.0,0.0,0.0,0.0,118.14404022360826,0.0,0.0,0.03517057724348029,0.0,-9.799030615529277,0.0,0.0,-0.11639349348843098,0.0,False,1.0,0.4103625615777745,0.0,0.4063425079879075,0.0,49.95879536577571,50.0,0.0,0.0,0.0,False,False,0.0,84.04820752044357,0.0,661.5901937878425,0.0,False,0.0,False,82.15789075363955
0.434422607421875,0.0,0.03527050155204838,False,realistic,0.0,0.014671635717088318,0.0,0.0,0.03493119056470109,264.84037510949474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.84037510949474,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.49480798431207224,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991757995067702,True,667.8694496070927,0.0,-0.002190427985135108,0.0,159.13637289876493,0.0,0.0,0.0,0.0,0.0,118.14407739373036,0.0,0.0,0.036384440628224955,0.0,-9.799283811922132,0.0,0.0,-0.12041386216878891,0.0,False,1.0,0.40871868865222605,0.0,0.40708049800170854,0.0,49.95878997533851,50.0,0.0,0.0,0.0,False,False,0.0,84.04588719418634,0.0,664.6464056032228,0.0,False,0.0,False,82.15750647899192
0.46735009765625,0.0,0.03570235123477225,False,realistic,0.0,0.014111135600397019,0.0,0.0,0.03536668440061341,264.84152700612367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.84152700612367,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.49775190388982976,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991756908014958,True,667.9460495869937,0.0,0.0019249854440927467,0.0,181.51000001791624,0.0,0.0,0.0,0.0,0.0,118.14410712982803,0.0,0.0,0.03718739288735559,0.0,-9.803399518977924,0.0,0.0,-0.12307349964976311,0.0,False,1.0,0.40695517772311307,0.0,0.4103625615777745,0.0,49.95878454007479,50.0,0.0,0.0,0.0,False,False,0.0,84.0435902436541,0.0,667.8694496070927,0.0,False,0.0,False,82.15716289457264
0.499406005859375,0.0,0.036100707006389655,False,realistic,0.0,0.011992214373256073,0.0,0.0,0.03578245357956513,264.8426922991851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.8426922991851,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5017237395930937,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991755850325165,True,671.0819676108039,0.0,0.005633904333354567,0.0,203.55221953484897,0.0,0.0,0.0,0.0,0.0,118.14412939282727,0.0,0.0,0.038049230809413,0.0,-9.803843793403626,0.0,0.0,-0.1259237788617611,0.0,False,1.0,0.407890246616069,0.0,0.40871868865222605,0.0,49.95877925162582,50.0,0.0,0.0,0.0,False,False,0.0,84.04130364760155,0.0,667.9460495869937,0.0,False,0.0,False,82.15685950964034
0.53334326171875,0.0,0.03647478520030559,False,realistic,0.0,0.01172664089575432,0.0,0.0,0.03617223573753058,264.8438560564511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.8438560564511,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5063365746756673,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991754755809564,True,674.2886470843141,0.0,0.007858299745407391,0.0,226.03346600980532,0.0,0.0,0.0,0.0,0.0,118.14414415146885,0.0,0.0,0.03819883205371537,0.0,-9.804829948612056,0.0,0.0,-0.1264188438653946,0.0,False,1.0,0.4066318813786223,0.0,0.40695517772311307,0.0,49.95877377904782,50.0,0.0,0.0,0.0,False,False,0.0,84.03912560019535,0.0,671.0819676108039,0.0,False,0.0,False,82.15657478928684
0.5682373046875,0.0,0.036802035116392615,False,realistic,0.0,0.011520744816863913,0.0,0.0,0.03653086899144506,264.84505609829404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.84505609829404,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5117652224640513,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991753669286685,True,677.5211664890929,0.0,0.008013187264737012,0.0,248.62213624980015,0.0,0.0,0.0,0.0,0.0,118.1441529066243,0.0,0.0,0.03818755908772034,0.0,-9.804933502934666,0.0,0.0,-0.12638372741639614,0.0,False,1.0,0.40586315082221597,0.0,0.407890246616069,0.0,49.95876834643342,50.0,0.0,0.0,0.0,False,False,0.0,84.03682454795509,0.0,674.2886470843141,0.0,False,0.0,False,82.15632557790303
0.6015517578125,0.0,0.037089079106440735,False,realistic,0.0,0.009737410211940512,0.0,0.0,0.03685521401701812,264.8462720639495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.8462720639495,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5167497658094851,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.999175255901849,True,680.7654149515342,0.0,0.005092726529509771,0.0,271.31909589255247,0.0,0.0,0.0,0.0,0.0,118.14415380723304,0.0,0.0,0.0379896211224125,0.0,-9.803705457438738,0.0,0.0,-0.12572667747735977,0.0,False,1.0,0.4048592985099291,0.0,0.4066318813786223,0.0,49.958762795092454,50.0,0.0,0.0,0.0,False,False,0.0,84.03460333145745,0.0,677.5211664890929,0.0,False,0.0,False,82.15609752250757
0.63379931640625,0.0,0.037292921133510744,False,realistic,0.0,0.008211158841169179,0.0,0.0,0.037136333229052576,264.84750069312616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.84750069312616,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5210189035125099,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991751441079985,True,677.7182453447048,0.0,0.0006125966821798759,0.0,294.1247378615038,0.0,0.0,0.0,0.0,0.0,118.1441484242044,0.0,0.0,0.03717636492344925,0.0,-9.80307408408361,0.0,0.0,-0.12302982248365879,0.0,False,1.0,0.40149691324643966,0.0,0.40586315082221597,0.0,49.95875720539993,50.0,0.0,0.0,0.0,False,False,0.0,84.03240557764254,0.0,680.7654149515342,0.0,False,0.0,False,82.1558967306975
0.6672255859375,0.0,0.03739635807289479,False,realistic,0.0,0.005063729225726701,0.0,0.0,0.037318380309667235,264.84873812693536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.84873812693536,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5241992567518419,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.999175039886455,True,680.7358379803256,0.0,-0.00410664855625291,0.0,316.82829964608356,0.0,0.0,0.0,0.0,0.0,118.14413191075025,0.0,0.0,0.03616229195103986,0.0,-9.801893635778185,0.0,0.0,-0.11967043206095695,0.0,False,1.0,0.4054779774836769,0.0,0.4048592985099291,0.0,49.958751994322746,50.0,0.0,0.0,0.0,False,False,0.0,84.03020460057223,0.0,677.7182453447048,0.0,False,0.0,False,82.15572054100974
0.7004130859375,0.0,0.03733205700527666,False,realistic,0.0,0.00026748167874375995,0.0,0.0,0.03737704362156077,264.8499771556339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.8499771556339,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5248966209012532,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991749282407899,True,677.731917538474,0.0,-0.006211730804435231,0.0,339.2925821777093,0.0,0.0,0.0,0.0,0.0,118.14410649295567,0.0,0.0,0.03450794630496852,0.0,-9.800231029531565,0.0,0.0,-0.1142097320407629,0.0,False,1.0,0.40121198267349634,0.0,0.40149691324643966,0.0,49.958746412039496,50.0,0.0,0.0,0.0,False,False,0.0,84.028016954285,0.0,680.7358379803256,0.0,False,0.0,False,82.15552680008533
0.735254638671875,0.0,0.03704410268553923,False,realistic,0.0,-0.005643138829057509,0.0,0.0,0.03724198787953125,264.85119225531616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.85119225531616,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5236922972837091,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991748240092669,True,680.6793348799624,0.0,-0.006369768280244872,0.0,1.9966019807917519,0.0,0.0,0.0,0.0,0.0,118.14406937405204,0.0,0.0,0.033495320154679875,0.0,-9.799040646428276,0.0,0.0,-0.11085368692874908,0.0,False,1.0,0.4056378631761903,0.0,0.4054779774836769,0.0,49.95874120046335,50.0,0.0,0.0,0.0,False,False,0.0,84.02591527230537,0.0,677.731917538474,0.0,False,0.0,False,82.15536483414937
0.7662470703125,0.0,0.036551991392682635,False,realistic,0.0,-0.01309588410802991,0.0,0.0,0.03690853938099278,264.85241026681894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.85241026681894,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5209836321868253,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991747140691268,True,677.6839650683867,0.0,-0.0024842050022051854,0.0,24.79936026727359,0.0,0.0,0.0,0.0,0.0,118.14401679074554,0.0,0.0,0.03187725321211275,0.0,-9.79718835816072,0.0,0.0,-0.10550547577440739,0.0,False,1.0,0.40120008036513716,0.0,0.40121198267349634,0.0,49.95873570345634,50.0,0.0,0.0,0.0,False,False,0.0,84.02368045773828,0.0,680.6793348799624,0.0,False,0.0,False,82.15519291086828
0.8013466796875,0.0,0.035849630764731286,False,realistic,0.0,-0.020531328261416897,0.0,0.0,0.036344289329739675,264.85360909467175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.85360909467175,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5161212739633009,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991746098116714,True,674.3958144485091,0.0,0.0032847925844402253,0.0,47.50177366256811,0.0,0.0,0.0,0.0,0.0,118.14394878415894,0.0,0.0,0.030247164915981485,0.0,-9.796528121983386,0.0,0.0,-0.10010996088385582,0.0,False,1.0,0.40309792035966324,0.0,0.4056378631761903,0.0,49.95873049058357,50.0,0.0,0.0,0.0,False,False,0.0,84.02149894302283,0.0,677.6839650683867,0.0,False,0.0,False,82.15504345962957
0.832715576171875,0.0,0.03492355341244421,False,realistic,0.0,-0.025776321976305805,0.0,0.0,0.03556570300228776,264.85478173455584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.85478173455584,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.5091366992807662,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991745065539968,True,671.1696215469507,0.0,0.006957178667369197,0.0,69.75683541877754,0.0,0.0,0.0,0.0,0.0,118.14386386131153,0.0,0.0,0.028835250867671584,0.0,-9.797125797003254,0.0,0.0,-0.0954337976872921,0.0,False,1.0,0.4037227712739477,0.0,0.40120008036513716,0.0,49.95872532769984,50.0,0.0,0.0,0.0,False,False,0.0,84.01930427979156,0.0,674.3958144485091,0.0,False,0.0,False,82.15488252611377
0.8666943359375,0.0,0.03382256995263641,False,realistic,0.0,-0.03240432707189557,0.0,0.0,0.03458759472781325,264.8559054760522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.8559054760522,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,-0.49955821061620986,1.0,True,0.0,0.0,6300.0,700.0,0.0,0.0,0.0,0.9991744038970755,True,668.0218043160962,0.0,0.008032924223269561,0.0,92.24101830066796,0.0,0.0,0.0,0.0,0.0,118.14376845721328,0.0,0.0,0.02723006713624553,0.0,-9.799814150304398,0.0,0.0,-0.09012418799102306,0.0,False,1.0,0.4047328917562597,0.0,0.40309792035966324,0.0,49.958720194853775,50.0,0.0,0.0,0.0,False,False,0.0,84.0171851770305,0.0,671.1696215469507,0.0,False,0.0,False,82.15471653833686
